,Date,Province,Vaccine dose 1,Booster vaccine 2,Booster vaccine 3,Booster vaccine 4,Total vaccine,Vaccine coverage dose 1,Vaccine coverage booster 2,Vaccine coverage booster 3,Vaccine coverage booster 4,Cases,Deaths,Hospitalizations,ICU,Tests Completed
84,2021-03-08,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,4.0,1.0,1874.0
85,2021-03-09,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,-1.0,2.0,2399.0
86,2021-03-10,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,0.0,2.0,2850.0
87,2021-03-11,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,-2.0,0.0,2990.0
88,2021-03-12,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,3.0,-8.0,0.0,2859.0
89,2021-03-13,SK,13133.0,985.0,0.0,0.0,14118.0,1.1,0.1,0.0,0.0,153.0,1.0,4.0,3.0,1752.0
90,2021-03-14,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,-2.0,-1.0,2013.0
91,2021-03-15,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,6.0,1.0,2461.0
92,2021-03-16,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2.0,1.0,1.0,2597.0
93,2021-03-17,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,1.0,0.0,2872.0
94,2021-03-18,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,-3.0,-4.0,3635.0
95,2021-03-19,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,3.0,-3.0,0.0,3581.0
96,2021-03-20,SK,31475.0,2240.0,0.0,0.0,33715.0,2.7,0.2,0.0,0.0,200.0,3.0,2.0,0.0,2709.0
97,2021-03-21,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,1.0,4.0,2.0,2814.0
98,2021-03-22,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,4.0,-1.0,3209.0
99,2021-03-23,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,9.0,-2.0,3775.0
100,2021-03-24,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,-5.0,-4.0,3370.0
101,2021-03-25,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,2.0,7.0,0.0,4623.0
102,2021-03-26,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,8.0,1.0,2.0,4103.0
103,2021-03-27,SK,33461.0,5697.0,0.0,0.0,39158.0,2.8,0.5,0.0,0.0,224.0,0.0,-3.0,1.0,3748.0
104,2021-03-28,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,3.0,3.0,2.0,3067.0
105,2021-03-29,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,7.0,-2.0,3301.0
106,2021-03-30,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1.0,-2.0,-3.0,2978.0
107,2021-03-31,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,2.0,6.0,1.0,3982.0
108,2021-04-01,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,26.0,11.0,4780.0
109,2021-04-02,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1.0,1.0,3.0,3336.0
110,2021-04-03,SK,47860.0,2866.0,0.0,0.0,50726.0,4.1,0.2,0.0,0.0,281.0,-1.0,-4.0,5.0,3527.0
111,2021-04-04,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,3.0,5.0,2.0,3330.0
112,2021-04-05,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1.0,1.0,3.0,2924.0
113,2021-04-06,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,3.0,7.0,-3.0,3122.0
114,2021-04-07,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,2.0,-1.0,-2.0,3151.0
115,2021-04-08,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,2.0,5.0,-1.0,3914.0
116,2021-04-09,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,6.0,0.0,2.0,3439.0
117,2021-04-10,SK,67120.0,2335.0,0.0,0.0,69455.0,5.7,0.2,0.0,0.0,235.0,0.0,-15.0,3.0,3601.0
118,2021-04-11,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,1.0,8.0,0.0,3093.0
119,2021-04-12,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,-1.0,-5.0,3007.0
120,2021-04-13,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,2.0,4.0,0.0,3258.0
121,2021-04-14,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,1.0,1.0,0.0,3573.0
122,2021-04-15,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,2.0,-15.0,0.0,3739.0
123,2021-04-16,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,2.0,2.0,3.0,3643.0
124,2021-04-17,SK,59927.0,1424.0,0.0,0.0,61351.0,5.0,0.1,0.0,0.0,258.0,2.0,2.0,3.0,3623.0
125,2021-04-18,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,1.0,-3.0,-2.0,3098.0
126,2021-04-19,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,11.0,-2.0,3243.0
127,2021-04-20,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,-5.0,8.0,2740.0
128,2021-04-21,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,4.0,-10.0,-2.0,3706.0
129,2021-04-22,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,1.0,-8.0,-1.0,4157.0
130,2021-04-23,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,9.0,4.0,4321.0
131,2021-04-24,SK,50626.0,674.0,0.0,0.0,51300.0,4.3,0.1,0.0,0.0,291.0,2.0,0.0,-1.0,3423.0
132,2021-04-25,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,2.0,0.0,-2.0,3122.0
133,2021-04-26,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,1.0,1.0,-4.0,2865.0
134,2021-04-27,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,6.0,-1.0,-3.0,3399.0
135,2021-04-28,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,4.0,-2.0,0.0,3306.0
136,2021-04-29,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1.0,2.0,-4.0,3916.0
137,2021-04-30,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,3.0,-13.0,-1.0,3856.0
138,2021-05-01,SK,46786.0,965.0,0.0,0.0,47751.0,4.0,0.1,0.0,0.0,262.0,3.0,-6.0,1.0,3354.0
139,2021-05-02,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,1.0,0.0,1.0,3358.0
140,2021-05-03,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,3.0,7.0,0.0,2515.0
141,2021-05-04,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2.0,0.0,2.0,3255.0
142,2021-05-05,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,2.0,-3.0,-2.0,3494.0
143,2021-05-06,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,2.0,2.0,3652.0
144,2021-05-07,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,1.0,1.0,-3.0,3803.0
145,2021-05-08,SK,74942.0,1873.0,0.0,0.0,76815.0,6.3,0.1,0.0,0.0,269.0,0.0,-6.0,4.0,3055.0
146,2021-05-09,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,-11.0,-1.0,2507.0
147,2021-05-10,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,-1.0,-4.0,3043.0
148,2021-05-11,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,4.0,6.0,1.0,3048.0
149,2021-05-12,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,2.0,1.0,-1.0,3415.0
150,2021-05-13,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4085.0
151,2021-05-14,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,7.0,-14.0,-3.0,3511.0
152,2021-05-15,SK,72467.0,2366.0,0.0,0.0,74833.0,6.2,0.2,0.0,0.0,205.0,1.0,-5.0,-8.0,2827.0
153,2021-05-16,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,-7.0,-2.0,2568.0
154,2021-05-17,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,2.0,5.0,3.0,2629.0
155,2021-05-18,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,3.0,0.0,0.0,2866.0
156,2021-05-19,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,-8.0,1.0,3069.0
157,2021-05-20,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,4.0,-2.0,3331.0
158,2021-05-21,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,2.0,-6.0,-1.0,3429.0
159,2021-05-22,SK,50447.0,9379.0,0.0,0.0,59826.0,4.3,0.8,0.0,0.0,180.0,1.0,-12.0,2.0,2507.0
160,2021-05-23,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,4.0,0.0,2386.0
161,2021-05-24,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,9.0,1.0,1543.0
162,2021-05-25,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,3.0,2.0,2161.0
163,2021-05-26,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,-3.0,-3.0,2584.0
164,2021-05-27,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,6.0,-6.0,0.0,2726.0
165,2021-05-28,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,2.0,-14.0,-1.0,2933.0
166,2021-05-29,SK,37647.0,25026.0,0.0,0.0,62673.0,3.1,2.2,0.0,0.0,179.0,0.0,0.0,-2.0,2241.0
167,2021-05-30,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,1.0,-4.0,1.0,1748.0
168,2021-05-31,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,-1.0,0.0,1719.0
169,2021-06-01,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,0.0,-2.0,2798.0
170,2021-06-02,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1.0,-5.0,-1.0,2287.0
171,2021-06-03,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,2.0,-3.0,1.0,2599.0
172,2021-06-04,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1.0,-2.0,2021.0
173,2021-06-05,SK,18641.0,53858.0,0.0,0.0,72499.0,1.6,4.5,0.0,0.0,99.0,3.0,-3.0,-2.0,1820.0
174,2021-06-06,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,3.0,0.0,1265.0
175,2021-06-07,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,1.0,0.0,1643.0
176,2021-06-08,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,2.0,-1.0,2203.0
177,2021-06-09,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,5.0,2.0,2503.0
178,2021-06-10,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,-8.0,-1.0,2165.0
179,2021-06-11,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,3.0,-2.0,2159.0
