,Date,Province,Vaccine dose 1,Booster vaccine 2,Booster vaccine 3,Booster vaccine 4,Total vaccine,Vaccine coverage dose 1,Vaccine coverage booster 2,Vaccine coverage booster 3,Vaccine coverage booster 4,Cases,Deaths,Hospitalizations,ICU,Tests Completed,Deaths
177,2021-06-09,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.0,-8.0,-10.0,5889.0,3.0
178,2021-06-10,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,4.0,-19.0,2.0,6727.0,4.0
179,2021-06-11,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,-14.0,-4.0,6290.0,1.0
180,2021-06-12,BC,112216.0,298210.0,0.0,0.0,410426.0,2.2,5.7,0.0,0.0,118.0,0.0,0.0,0.0,5463.0,0.0
181,2021-06-13,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,4186.0,0.0
182,2021-06-14,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,-26.0,-3.0,4697.0,4.0
183,2021-06-15,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,3.0,-3.0,6143.0,0.0
184,2021-06-16,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,4.0,-5.0,2.0,5838.0,4.0
185,2021-06-17,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,-3.0,3.0,6149.0,1.0
186,2021-06-18,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,-3.0,4.0,5841.0,1.0
187,2021-06-19,BC,56210.0,284666.0,0.0,0.0,340876.0,1.1,5.4,0.0,0.0,90.0,0.0,0.0,0.0,5966.0,0.0
188,2021-06-20,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,3499.0,0.0
189,2021-06-21,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,-20.0,0.0,4202.0,3.0
190,2021-06-22,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,3.0,-7.0,6034.0,0.0
191,2021-06-23,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,-2.0,0.0,5910.0,1.0
192,2021-06-24,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,4.0,-7.0,6424.0,3.0
193,2021-06-25,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,-5.0,3.0,5087.0,2.0
194,2021-06-26,BC,74084.0,421114.0,0.0,0.0,495198.0,1.4,8.1,0.0,0.0,53.0,0.0,0.0,0.0,4621.0,0.0
195,2021-06-27,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3664.0,0.0
196,2021-06-28,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,-1.0,0.0,2747.0,5.0
197,2021-06-29,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,3.0,-3.0,5042.0,0.0
198,2021-06-30,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,-2.0,0.0,4646.0,0.0
199,2021-07-01,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,6063.0,0.0
200,2021-07-02,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,-9.0,-4.0,4528.0,2.0
201,2021-07-03,BC,53763.0,353184.0,0.0,0.0,406947.0,1.0,6.8,0.0,0.0,37.0,0.0,0.0,0.0,4467.0,0.0
202,2021-07-04,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4612.0,0.0
203,2021-07-05,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,-14.0,-8.0,4913.0,3.0
204,2021-07-06,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,0.0,6041.0,0.0
205,2021-07-07,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,-1.0,-2.0,6974.0,0.0
206,2021-07-08,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,-12.0,-1.0,6841.0,1.0
207,2021-07-09,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,-1.0,0.0,6978.0,0.0
208,2021-07-10,BC,46934.0,398140.0,0.0,0.0,445074.0,0.9,7.6,0.0,0.0,38.0,0.0,0.0,0.0,6963.0,0.0
209,2021-07-11,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,5168.0,0.0
210,2021-07-12,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-7.0,-5.0,5181.0,0.0
211,2021-07-13,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,4171.0,0.0
212,2021-07-14,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,-1.0,-3.0,7721.0,0.0
213,2021-07-15,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,-2.0,1.0,3909.0,1.0
214,2021-07-16,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,-3.0,0.0,6365.0,0.0
215,2021-07-17,BC,38470.0,370944.0,0.0,0.0,409414.0,0.7,7.1,0.0,0.0,66.0,0.0,0.0,0.0,7334.0,0.0
216,2021-07-18,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,6819.0,0.0
217,2021-07-19,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,-11.0,0.0,6822.0,2.0
218,2021-07-20,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,1.0,0.0,9215.0,0.0
219,2021-07-21,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,-2.0,4.0,7394.0,0.0
220,2021-07-22,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,5.0,-1.0,8174.0,0.0
221,2021-07-23,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,4.0,-7.0,2.0,7829.0,4.0
222,2021-07-24,BC,34728.0,393385.0,0.0,0.0,428113.0,0.7,7.6,0.0,0.0,88.0,0.0,0.0,0.0,7123.0,0.0
223,2021-07-25,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,5428.0,0.0
224,2021-07-26,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,-3.0,0.0,5722.0,1.0
225,2021-07-27,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,1.0,5.0,8912.0,0.0
226,2021-07-28,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,3.0,3.0,-2.0,7877.0,3.0
227,2021-07-29,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,4.0,0.0,9455.0,0.0
228,2021-07-30,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,-4.0,-4.0,9491.0,0.0
229,2021-07-31,BC,33672.0,260627.0,0.0,0.0,294299.0,0.7,5.0,0.0,0.0,206.0,0.0,0.0,0.0,8594.0,0.0
230,2021-08-01,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,6913.0,0.0
231,2021-08-02,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,7390.0,0.0
232,2021-08-03,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,1.0,6.0,3.0,8082.0,1.0
233,2021-08-04,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,2.0,4.0,10336.0,0.0
234,2021-08-05,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,3.0,-2.0,11992.0,0.0
235,2021-08-06,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,-6.0,3.0,11189.0,0.0
236,2021-08-07,BC,30349.0,153422.0,0.0,0.0,183771.0,0.5,2.9,0.0,0.0,393.0,0.0,0.0,0.0,11135.0,0.0
237,2021-08-08,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,6947.0,0.0
238,2021-08-09,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,5.0,16.0,-4.0,8437.0,5.0
239,2021-08-10,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,3.0,3.0,13486.0,0.0
240,2021-08-11,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,1.0,1.0,6.0,12872.0,1.0
241,2021-08-12,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,1.0,9.0,4.0,12120.0,1.0
242,2021-08-13,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,1.0,6.0,10005.0,0.0
243,2021-08-14,BC,28083.0,134199.0,0.0,0.0,162282.0,0.6,2.6,0.0,0.0,427.0,0.0,0.0,0.0,10512.0,0.0
244,2021-08-15,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,8793.0,0.0
245,2021-08-16,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,1.0,22.0,8.0,10280.0,1.0
246,2021-08-17,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,1.0,7.0,4.0,11782.0,1.0
247,2021-08-18,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,1.0,-4.0,2.0,12407.0,1.0
248,2021-08-19,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,2.0,14.0,3.0,13003.0,2.0
249,2021-08-20,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,1.0,8.0,3.0,13074.0,1.0
250,2021-08-21,BC,25697.0,79815.0,0.0,0.0,105512.0,0.5,1.5,0.0,0.0,571.0,0.0,0.0,0.0,11153.0,0.0
251,2021-08-22,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,9785.0,0.0
252,2021-08-23,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,16.0,4.0,21.0,11034.0,16.0
253,2021-08-24,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,0.0,5.0,-2.0,13971.0,0.0
254,2021-08-25,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,1.0,1.0,-3.0,14770.0,1.0
255,2021-08-26,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,2.0,10.0,8.0,15223.0,2.0
256,2021-08-27,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,3.0,10.0,1.0,13163.0,3.0
257,2021-08-28,BC,47317.0,67956.0,0.0,0.0,115273.0,0.9,1.3,0.0,0.0,611.0,0.0,0.0,0.0,13268.0,0.0
258,2021-08-29,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,10315.0,0.0
259,2021-08-30,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,7.0,17.0,7.0,9281.0,7.0
260,2021-08-31,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,2.0,11.0,12.0,13218.0,2.0
261,2021-09-01,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,2.0,12.0,9.0,15725.0,2.0
262,2021-09-02,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,6.0,0.0,4.0,13356.0,6.0
263,2021-09-03,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,3.0,16.0,2.0,12168.0,3.0
264,2021-09-04,BC,36428.0,50218.0,0.0,0.0,86646.0,0.7,1.0,0.0,0.0,662.0,0.0,0.0,0.0,12646.0,0.0
265,2021-09-05,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0,0.0,10487.0,0.0
266,2021-09-06,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,9011.0,0.0
267,2021-09-07,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,15.0,40.0,8.0,9415.0,15.0
268,2021-09-08,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,6.0,3.0,13318.0,0.0
269,2021-09-09,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,5.0,1.0,1.0,14867.0,5.0
270,2021-09-10,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,9.0,19.0,5.0,13794.0,9.0
271,2021-09-11,BC,36447.0,40003.0,0.0,0.0,76450.0,0.7,0.7,0.0,0.0,663.0,0.0,0.0,0.0,11852.0,0.0
272,2021-09-12,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,9566.0,0.0
273,2021-09-13,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,9.0,-3.0,4.0,10244.0,9.0
274,2021-09-14,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1.0,10.0,1.0,13249.0,1.0
275,2021-09-15,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,7.0,0.0,-3.0,14178.0,7.0
276,2021-09-16,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,4.0,3.0,-3.0,13614.0,4.0
277,2021-09-17,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,11.0,7.0,1.0,12685.0,11.0
278,2021-09-18,BC,45397.0,46882.0,0.0,0.0,92279.0,0.8,0.9,0.0,0.0,618.0,0.0,0.0,0.0,12632.0,0.0
279,2021-09-19,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,9667.0,0.0
280,2021-09-20,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,11.0,9.0,21.0,10224.0,11.0
281,2021-09-21,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,1.0,25.0,-1.0,15846.0,1.0
282,2021-09-22,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,10.0,-8.0,2.0,17965.0,10.0
283,2021-09-23,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,5.0,6.0,-9.0,16338.0,5.0
284,2021-09-24,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0,7.0,-11.0,1.0,15807.0,7.0
285,2021-09-25,BC,39809.0,50705.0,0.0,0.0,90514.0,0.8,1.0,0.0,0.0,692.0,0.0,0.0,0.0,13541.0,0.0
286,2021-09-26,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,13234.0,0.0
287,2021-09-27,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,18.0,-16.0,-8.0,11518.0,18.0
288,2021-09-28,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,2.0,13.0,0.0,16525.0,2.0
289,2021-09-29,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,11.0,24.0,1.0,17026.0,11.0
290,2021-09-30,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,0.0,3.0,16677.0,0.0
291,2021-10-01,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,20.0,-12.0,-7.0,13510.0,20.0
292,2021-10-02,BC,23951.0,51465.0,0.0,0.0,75416.0,0.5,1.0,0.0,0.0,695.0,0.0,0.0,0.0,15706.0,0.0
293,2021-10-03,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,12873.0,0.0
294,2021-10-04,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,10.0,-2.0,4.0,11218.0,10.0
295,2021-10-05,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,19.0,2.0,15885.0,0.0
296,2021-10-06,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,9.0,5.0,-8.0,16714.0,9.0
297,2021-10-07,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,4.0,23.0,-4.0,16522.0,4.0
298,2021-10-08,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,5.0,-13.0,5.0,14660.0,5.0
299,2021-10-09,BC,25867.0,43143.0,0.0,0.0,69010.0,0.5,0.8,0.0,0.0,672.0,0.0,0.0,0.0,13961.0,0.0
300,2021-10-10,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,11514.0,0.0
301,2021-10-11,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,9553.0,0.0
302,2021-10-12,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,28.0,-3.0,16.0,11125.0,28.0
303,2021-10-13,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,4.0,17.0,0.0,14581.0,4.0
304,2021-10-14,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,9.0,4.0,0.0,16890.0,9.0
305,2021-10-15,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,13.0,-11.0,-1.0,16041.0,13.0
306,2021-10-16,BC,18356.0,39448.0,0.0,0.0,57804.0,0.3,0.8,0.0,0.0,672.0,0.0,0.0,0.0,13733.0,0.0
307,2021-10-17,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,11400.0,0.0
308,2021-10-18,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,26.0,-7.0,-1.0,11532.0,26.0
309,2021-10-19,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,5.0,22.0,-5.0,15259.0,5.0
310,2021-10-20,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,6.0,-12.0,-7.0,15277.0,6.0
311,2021-10-21,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,4.0,7.0,-3.0,14635.0,4.0
312,2021-10-22,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,13.0,-12.0,7.0,13467.0,13.0
313,2021-10-23,BC,19415.0,45787.0,0.0,0.0,65202.0,0.4,0.9,0.0,0.0,550.0,0.0,0.0,0.0,12512.0,0.0
314,2021-10-24,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,9968.0,0.0
315,2021-10-25,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,20.0,1.0,6.0,10844.0,20.0
316,2021-10-26,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,2.0,24.0,6.0,14735.0,2.0
317,2021-10-27,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,6.0,32.0,2.0,14747.0,6.0
318,2021-10-28,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,10.0,12.0,-2.0,14199.0,10.0
319,2021-10-29,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,9.0,2.0,1.0,13513.0,9.0
320,2021-10-30,BC,16154.0,42795.0,0.0,0.0,58949.0,0.3,0.8,0.0,0.0,486.0,0.0,0.0,0.0,12291.0,0.0
321,2021-10-31,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,9520.0,0.0
322,2021-11-01,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,25.0,0.0,-16.0,10587.0,25.0
323,2021-11-02,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,5.0,9.0,-3.0,13772.0,5.0
324,2021-11-03,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,6.0,0.0,0.0,14869.0,6.0
325,2021-11-04,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,8.0,-7.0,-7.0,15428.0,8.0
326,2021-11-05,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,3.0,-1.0,13513.0,1.0
327,2021-11-06,BC,13855.0,31777.0,0.0,0.0,45632.0,0.3,0.6,0.0,0.0,495.0,0.0,0.0,0.0,12854.0,0.0
328,2021-11-07,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,11415.0,0.0
329,2021-11-08,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,17.0,-34.0,-8.0,10129.0,17.0
330,2021-11-09,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,5.0,19.0,3.0,15230.0,5.0
331,2021-11-10,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,11.0,-47.0,-7.0,14249.0,11.0
332,2021-11-11,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,13329.0,0.0
333,2021-11-12,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,23.0,5.0,7.0,10766.0,23.0
334,2021-11-13,BC,11285.0,24189.0,0.0,0.0,35474.0,0.2,0.5,0.0,0.0,411.0,0.0,0.0,0.0,12597.0,0.0
335,2021-11-14,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,10322.0,0.0
336,2021-11-15,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,16.0,-8.0,-8.0,9631.0,16.0
337,2021-11-16,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,-9.0,11826.0,1.0
338,2021-11-17,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,7.0,3.0,2.0,14062.0,7.0
339,2021-11-18,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,9.0,-24.0,1.0,14603.0,9.0
340,2021-11-19,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,3.0,3.0,-1.0,11271.0,3.0
341,2021-11-20,BC,9651.0,21369.0,0.0,0.0,31020.0,0.2,0.4,0.0,0.0,353.0,0.0,0.0,0.0,11723.0,0.0
342,2021-11-21,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,9443.0,0.0
343,2021-11-22,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,10.0,-21.0,6.0,9636.0,10.0
344,2021-11-23,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1.0,8.0,0.0,12757.0,1.0
345,2021-11-24,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,9.0,-27.0,-6.0,13944.0,9.0
346,2021-11-25,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,3.0,-23.0,3.0,12823.0,3.0
347,2021-11-26,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,6.0,-4.0,3.0,10761.0,6.0
348,2021-11-27,BC,9008.0,19355.0,0.0,0.0,28363.0,0.1,0.3,0.0,0.0,318.0,0.0,0.0,0.0,11899.0,0.0
349,2021-11-28,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,8657.0,0.0
350,2021-11-29,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,11.0,12.0,0.0,10228.0,11.0
351,2021-11-30,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,-3.0,-11.0,13867.0,0.0
352,2021-12-01,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,7.0,1.0,-6.0,12804.0,7.0
353,2021-12-02,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,5.0,-17.0,-1.0,13909.0,5.0
354,2021-12-03,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,6.0,-8.0,-2.0,12056.0,6.0
355,2021-12-04,BC,37064.0,16943.0,0.0,0.0,54007.0,0.7,0.4,0.0,0.0,324.0,0.0,0.0,0.0,12052.0,0.0
356,2021-12-05,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,9398.0,0.0
357,2021-12-06,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,11.0,-35.0,-6.0,10338.0,11.0
358,2021-12-07,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,1.0,1.0,-7.0,13761.0,1.0
359,2021-12-08,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,6.0,-18.0,-5.0,13846.0,6.0
360,2021-12-09,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,9.0,-4.0,-4.0,14535.0,9.0
361,2021-12-10,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,3.0,-9.0,-1.0,12680.0,3.0
362,2021-12-11,BC,49089.0,9563.0,0.0,0.0,58652.0,1.0,0.2,0.0,0.0,383.0,0.0,0.0,0.0,12412.0,0.0
363,2021-12-12,BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,10069.0,0.0
