"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-09-29,"Ontario_12plus",11453989,10727753,0,0,13038032,.8785,.8228,.0000
2021-09-29,"Undisclosed_or_missing",468,215,0,0,0,.0000,.0000,.0000
2021-09-30,"12-17yrs",606984,535959,0,0,961857,.6311,.5572,.0000
2021-09-30,"18-29yrs",2028183,1801722,0,0,2454802,.8262,.7340,.0000
2021-09-30,"30-39yrs",1755532,1602123,0,0,2077137,.8452,.7713,.0000
2021-09-30,"40-49yrs",1614914,1514839,0,0,1855340,.8704,.8165,.0000
2021-09-30,"50-59yrs",1764143,1686063,0,0,2019276,.8737,.8350,.0000
2021-09-30,"60-69yrs",1750540,1698506,0,0,1813493,.9653,.9366,.0000
2021-09-30,"70-79yrs",1199147,1176877,0,0,1181151,.9999,.9964,.0000
2021-09-30,"80+",745931,732783,0,0,674976,.9999,.9999,.0000
2021-09-30,"Adults_18plus",10858390,10212913,0,0,12076175,.8992,.8457,.0000
2021-09-30,"Ontario_12plus",11465374,10748872,0,0,13038032,.8794,.8244,.0000
2021-09-30,"Undisclosed_or_missing",470,216,0,0,0,.0000,.0000,.0000
2021-10-01,"12-17yrs",607985,538104,0,0,961857,.6321,.5594,.0000
2021-10-01,"18-29yrs",2030893,1807689,0,0,2454802,.8273,.7364,.0000
2021-10-01,"30-39yrs",1757893,1606115,0,0,2077137,.8463,.7732,.0000
2021-10-01,"40-49yrs",1616479,1517545,0,0,1855340,.8713,.8179,.0000
2021-10-01,"50-59yrs",1765306,1687926,0,0,2019276,.8742,.8359,.0000
2021-10-01,"60-69yrs",1751135,1699587,0,0,1813493,.9656,.9372,.0000
2021-10-01,"70-79yrs",1199363,1177255,0,0,1181151,.9999,.9967,.0000
2021-10-01,"80+",745897,732836,0,0,674976,.9999,.9999,.0000
2021-10-01,"Adults_18plus",10866966,10228953,0,0,12076175,.8999,.8470,.0000
2021-10-01,"Ontario_12plus",11474951,10767057,0,0,13038032,.8801,.8258,.0000
2021-10-01,"Undisclosed_or_missing",471,216,0,0,0,.0000,.0000,.0000
2021-10-02,"12-17yrs",609300,541288,0,0,961857,.6335,.5628,.0000
2021-10-02,"18-29yrs",2033930,1815066,0,0,2454802,.8286,.7394,.0000
2021-10-02,"30-39yrs",1760495,1611180,0,0,2077137,.8476,.7757,.0000
2021-10-02,"40-49yrs",1618291,1520916,0,0,1855340,.8722,.8198,.0000
2021-10-02,"50-59yrs",1766513,1690366,0,0,2019276,.8748,.8371,.0000
2021-10-02,"60-69yrs",1751871,1700907,0,0,1813493,.9660,.9379,.0000
2021-10-02,"70-79yrs",1199554,1177734,0,0,1181151,.9999,.9971,.0000
2021-10-02,"80+",745873,732919,0,0,674976,.9999,.9999,.0000
2021-10-02,"Adults_18plus",10876527,10249088,0,0,12076175,.9007,.8487,.0000
2021-10-02,"Ontario_12plus",11485827,10790376,0,0,13038032,.8809,.8276,.0000
2021-10-02,"Undisclosed_or_missing",475,217,0,0,0,.0000,.0000,.0000
2021-10-03,"12-17yrs",610415,544062,0,0,961857,.6346,.5656,.0000
2021-10-03,"18-29yrs",2036345,1821213,0,0,2454802,.8295,.7419,.0000
2021-10-03,"30-39yrs",1762294,1614964,0,0,2077137,.8484,.7775,.0000
2021-10-03,"40-49yrs",1619511,1523365,0,0,1855340,.8729,.8211,.0000
2021-10-03,"50-59yrs",1767368,1692129,0,0,2019276,.8752,.8380,.0000
2021-10-03,"60-69yrs",1752338,1701848,0,0,1813493,.9663,.9384,.0000
2021-10-03,"70-79yrs",1199671,1177979,0,0,1181151,.9999,.9973,.0000
2021-10-03,"80+",745803,732909,0,0,674976,.9999,.9999,.0000
2021-10-03,"Adults_18plus",10883330,10264407,0,0,12076175,.9012,.8500,.0000
2021-10-03,"Ontario_12plus",11493745,10808469,0,0,13038032,.8816,.8290,.0000
2021-10-03,"Undisclosed_or_missing",477,217,0,0,0,.0000,.0000,.0000
2021-10-04,"12-17yrs",611037,545488,0,0,961857,.6353,.5671,.0000
2021-10-04,"18-29yrs",2037758,1824502,0,0,2454802,.8301,.7432,.0000
2021-10-04,"30-39yrs",1763350,1617061,0,0,2077137,.8489,.7785,.0000
2021-10-04,"40-49yrs",1620247,1524702,0,0,1855340,.8733,.8218,.0000
2021-10-04,"50-59yrs",1767851,1693067,0,0,2019276,.8755,.8385,.0000
2021-10-04,"60-69yrs",1752587,1702304,0,0,1813493,.9664,.9387,.0000
2021-10-04,"70-79yrs",1199716,1178078,0,0,1181151,.9999,.9974,.0000
2021-10-04,"80+",745697,732840,0,0,674976,.9999,.9999,.0000
2021-10-04,"Adults_18plus",10887206,10272554,0,0,12076175,.9015,.8506,.0000
2021-10-04,"Ontario_12plus",11498243,10818042,0,0,13038032,.8819,.8297,.0000
2021-10-04,"Undisclosed_or_missing",477,217,0,0,0,.0000,.0000,.0000
2021-10-05,"12-17yrs",611799,547152,0,0,961857,.6361,.5688,.0000
2021-10-05,"18-29yrs",2040202,1829720,0,0,2454802,.8311,.7454,.0000
2021-10-05,"30-39yrs",1765435,1620655,0,0,2077137,.8499,.7802,.0000
2021-10-05,"40-49yrs",1621648,1526968,0,0,1855340,.8740,.8230,.0000
2021-10-05,"50-59yrs",1768830,1694719,0,0,2019276,.8760,.8393,.0000
2021-10-05,"60-69yrs",1753136,1703184,0,0,1813493,.9667,.9392,.0000
2021-10-05,"70-79yrs",1199896,1178424,0,0,1181151,.9999,.9977,.0000
2021-10-05,"80+",745613,732824,0,0,674976,.9999,.9999,.0000
2021-10-05,"Adults_18plus",10894760,10286494,0,0,12076175,.9022,.8518,.0000
2021-10-05,"Ontario_12plus",11506559,10833646,0,0,13038032,.8825,.8309,.0000
2021-10-05,"Undisclosed_or_missing",484,219,0,0,0,.0000,.0000,.0000
2021-10-06,"12-17yrs",612724,549123,0,0,961857,.6370,.5709,.0000
2021-10-06,"18-29yrs",2042890,1835807,0,0,2454802,.8322,.7478,.0000
2021-10-06,"30-39yrs",1767816,1624698,0,0,2077137,.8511,.7822,.0000
2021-10-06,"40-49yrs",1623173,1529654,0,0,1855340,.8749,.8245,.0000
2021-10-06,"50-59yrs",1769893,1696639,0,0,2019276,.8765,.8402,.0000
2021-10-06,"60-69yrs",1753759,1704298,0,0,1813493,.9671,.9398,.0000
2021-10-06,"70-79yrs",1200099,1178802,0,0,1181151,.9999,.9980,.0000
2021-10-06,"80+",745576,732868,0,0,674976,.9999,.9999,.0000
2021-10-06,"Adults_18plus",10903206,10302766,0,0,12076175,.9029,.8531,.0000
2021-10-06,"Ontario_12plus",11515930,10851889,0,0,13038032,.8833,.8323,.0000
2021-10-06,"Undisclosed_or_missing",486,219,0,0,0,.0000,.0000,.0000
2021-10-07,"12-17yrs",613586,550943,0,0,961857,.6379,.5728,.0000
2021-10-07,"18-29yrs",2045466,1841057,0,0,2454802,.8333,.7500,.0000
2021-10-07,"30-39yrs",1770115,1628647,0,0,2077137,.8522,.7841,.0000
2021-10-07,"40-49yrs",1624688,1532131,0,0,1855340,.8757,.8258,.0000
2021-10-07,"50-59yrs",1771000,1698483,0,0,2019276,.8770,.8411,.0000
2021-10-07,"60-69yrs",1754370,1705351,0,0,1813493,.9674,.9404,.0000
2021-10-07,"70-79yrs",1200289,1179206,0,0,1181151,.9999,.9984,.0000
2021-10-07,"80+",745551,732942,0,0,674976,.9999,.9999,.0000
2021-10-07,"Adults_18plus",10911479,10317817,0,0,12076175,.9036,.8544,.0000
2021-10-07,"Ontario_12plus",11525065,10868760,0,0,13038032,.8840,.8336,.0000
2021-10-07,"Undisclosed_or_missing",488,221,0,0,0,.0000,.0000,.0000
2021-10-08,"12-17yrs",614617,553021,0,0,961857,.6390,.5750,.0000
2021-10-08,"18-29yrs",2048287,1846942,0,0,2454802,.8344,.7524,.0000
2021-10-08,"30-39yrs",1772757,1632853,0,0,2077137,.8535,.7861,.0000
2021-10-08,"40-49yrs",1626388,1534835,0,0,1855340,.8766,.8273,.0000
2021-10-08,"50-59yrs",1772354,1700478,0,0,2019276,.8777,.8421,.0000
2021-10-08,"60-69yrs",1755108,1706586,0,0,1813493,.9678,.9410,.0000
2021-10-08,"70-79yrs",1200505,1179612,0,0,1181151,.9999,.9987,.0000
2021-10-08,"80+",745508,733013,0,0,674976,.9999,.9999,.0000
2021-10-08,"Adults_18plus",10920907,10334319,0,0,12076175,.9043,.8558,.0000
2021-10-08,"Ontario_12plus",11535524,10887340,0,0,13038032,.8848,.8350,.0000
2021-10-08,"Undisclosed_or_missing",494,223,0,0,0,.0000,.0000,.0000
2021-10-09,"12-17yrs",615802,555771,0,0,961857,.6402,.5778,.0000
2021-10-09,"18-29yrs",2050997,1853395,0,0,2454802,.8355,.7550,.0000
2021-10-09,"30-39yrs",1775224,1637582,0,0,2077137,.8546,.7884,.0000
2021-10-09,"40-49yrs",1628158,1537881,0,0,1855340,.8776,.8289,.0000
2021-10-09,"50-59yrs",1773678,1702638,0,0,2019276,.8784,.8432,.0000
2021-10-09,"60-69yrs",1755861,1707801,0,0,1813493,.9682,.9417,.0000
2021-10-09,"70-79yrs",1200721,1179988,0,0,1181151,.9999,.9990,.0000
2021-10-09,"80+",745467,733032,0,0,674976,.9999,.9999,.0000
2021-10-09,"Adults_18plus",10930106,10352317,0,0,12076175,.9051,.8573,.0000
2021-10-09,"Ontario_12plus",11545908,10908088,0,0,13038032,.8856,.8366,.0000
2021-10-09,"Undisclosed_or_missing",500,227,0,0,0,.0000,.0000,.0000
2021-10-10,"12-17yrs",616843,557996,0,0,961857,.6413,.5801,.0000
2021-10-10,"18-29yrs",2053064,1858370,0,0,2454802,.8363,.7570,.0000
2021-10-10,"30-39yrs",1776981,1640785,0,0,2077137,.8555,.7899,.0000
2021-10-10,"40-49yrs",1629384,1539943,0,0,1855340,.8782,.8300,.0000
2021-10-10,"50-59yrs",1774534,1704157,0,0,2019276,.8788,.8439,.0000
2021-10-10,"60-69yrs",1756303,1708492,0,0,1813493,.9685,.9421,.0000
2021-10-10,"70-79yrs",1200815,1180198,0,0,1181151,.9999,.9992,.0000
2021-10-10,"80+",745386,732982,0,0,674976,.9999,.9999,.0000
2021-10-10,"Adults_18plus",10936467,10364927,0,0,12076175,.9056,.8583,.0000
2021-10-10,"Ontario_12plus",11553310,10922923,0,0,13038032,.8861,.8378,.0000
2021-10-10,"Undisclosed_or_missing",501,228,0,0,0,.0000,.0000,.0000
2021-10-11,"12-17yrs",617300,559046,0,0,961857,.6418,.5812,.0000
2021-10-11,"18-29yrs",2054155,1861117,0,0,2454802,.8368,.7582,.0000
2021-10-11,"30-39yrs",1777940,1642514,0,0,2077137,.8560,.7908,.0000
2021-10-11,"40-49yrs",1629958,1541039,0,0,1855340,.8785,.8306,.0000
2021-10-11,"50-59yrs",1774947,1704878,0,0,2019276,.8790,.8443,.0000
2021-10-11,"60-69yrs",1756473,1708792,0,0,1813493,.9686,.9423,.0000
2021-10-11,"70-79yrs",1200856,1180270,0,0,1181151,.9999,.9993,.0000
2021-10-11,"80+",745265,732895,0,0,674976,.9999,.9999,.0000
2021-10-11,"Adults_18plus",10939594,10371505,0,0,12076175,.9059,.8588,.0000
2021-10-11,"Ontario_12plus",11556894,10930551,0,0,13038032,.8864,.8384,.0000
2021-10-11,"Undisclosed_or_missing",504,228,0,0,0,.0000,.0000,.0000
2021-10-12,"12-17yrs",617459,559391,0,0,961857,.6419,.5816,.0000
2021-10-12,"18-29yrs",2054662,1862228,0,0,2454802,.8370,.7586,.0000
2021-10-12,"30-39yrs",1778311,1643253,0,0,2077137,.8561,.7911,.0000
2021-10-12,"40-49yrs",1630191,1541512,0,0,1855340,.8786,.8309,.0000
2021-10-12,"50-59yrs",1775127,1705192,0,0,2019276,.8791,.8445,.0000
2021-10-12,"60-69yrs",1756547,1708933,0,0,1813493,.9686,.9423,.0000
2021-10-12,"70-79yrs",1200835,1180283,0,0,1181151,.9999,.9993,.0000
2021-10-12,"80+",745106,732753,0,0,674976,.9999,.9999,.0000
2021-10-12,"Adults_18plus",10940779,10374154,0,0,12076175,.9060,.8591,.0000
2021-10-12,"Ontario_12plus",11558238,10933545,0,0,13038032,.8865,.8386,.0000
2021-10-12,"Undisclosed_or_missing",504,228,0,0,0,.0000,.0000,.0000
2021-10-13,"12-17yrs",618311,561150,0,0,961857,.6428,.5834,.0000
2021-10-13,"18-29yrs",2057088,1867925,0,0,2454802,.8380,.7609,.0000
2021-10-13,"30-39yrs",1780538,1647410,0,0,2077137,.8572,.7931,.0000
2021-10-13,"40-49yrs",1631662,1544213,0,0,1855340,.8794,.8323,.0000
2021-10-13,"50-59yrs",1776301,1707110,0,0,2019276,.8797,.8454,.0000
2021-10-13,"60-69yrs",1757182,1710072,0,0,1813493,.9689,.9430,.0000
2021-10-13,"70-79yrs",1201018,1180667,0,0,1181151,.9999,.9996,.0000
2021-10-13,"80+",745033,732795,0,0,674976,.9999,.9999,.0000
2021-10-13,"Adults_18plus",10948822,10390192,0,0,12076175,.9066,.8604,.0000
2021-10-13,"Ontario_12plus",11567133,10951342,0,0,13038032,.8872,.8400,.0000
2021-10-13,"Undisclosed_or_missing",507,229,0,0,0,.0000,.0000,.0000
2021-10-14,"12-17yrs",619149,563022,0,0,961857,.6437,.5853,.0000
2021-10-14,"18-29yrs",2059528,1873436,0,0,2454802,.8390,.7632,.0000
2021-10-14,"30-39yrs",1782715,1651440,0,0,2077137,.8583,.7951,.0000
2021-10-14,"40-49yrs",1633078,1546868,0,0,1855340,.8802,.8337,.0000
2021-10-14,"50-59yrs",1777403,1709085,0,0,2019276,.8802,.8464,.0000
2021-10-14,"60-69yrs",1757744,1711122,0,0,1813493,.9693,.9436,.0000
2021-10-14,"70-79yrs",1201177,1181007,0,0,1181151,.9999,.9999,.0000
2021-10-14,"80+",744964,732834,0,0,674976,.9999,.9999,.0000
2021-10-14,"Adults_18plus",10956609,10405792,0,0,12076175,.9073,.8617,.0000
2021-10-14,"Ontario_12plus",11575758,10968814,0,0,13038032,.8878,.8413,.0000
2021-10-14,"Undisclosed_or_missing",507,230,0,0,0,.0000,.0000,.0000
2021-10-15,"12-17yrs",619964,564966,0,0,961857,.6445,.5874,.0000
2021-10-15,"18-29yrs",2061849,1879080,0,0,2454802,.8399,.7655,.0000
2021-10-15,"30-39yrs",1784838,1655589,0,0,2077137,.8593,.7971,.0000
2021-10-15,"40-49yrs",1634556,1549684,0,0,1855340,.8810,.8353,.0000
2021-10-15,"50-59yrs",1778441,1710988,0,0,2019276,.8807,.8473,.0000
2021-10-15,"60-69yrs",1758367,1712184,0,0,1813493,.9696,.9441,.0000
2021-10-15,"70-79yrs",1201370,1181354,0,0,1181151,.9999,.9999,.0000
2021-10-15,"80+",744925,732872,0,0,674976,.9999,.9999,.0000
2021-10-15,"Adults_18plus",10964346,10421751,0,0,12076175,.9079,.8630,.0000
2021-10-15,"Ontario_12plus",11584310,10986717,0,0,13038032,.8885,.8427,.0000
2021-10-15,"Undisclosed_or_missing",511,230,0,0,0,.0000,.0000,.0000
2021-10-16,"12-17yrs",620954,567279,0,0,961857,.6456,.5898,.0000
2021-10-16,"18-29yrs",2064085,1884921,0,0,2454802,.8408,.7679,.0000
2021-10-16,"30-39yrs",1786963,1660262,0,0,2077137,.8603,.7993,.0000
2021-10-16,"40-49yrs",1636044,1552749,0,0,1855340,.8818,.8369,.0000
2021-10-16,"50-59yrs",1779605,1713168,0,0,2019276,.8813,.8484,.0000
2021-10-16,"60-69yrs",1758960,1713308,0,0,1813493,.9699,.9448,.0000
2021-10-16,"70-79yrs",1201524,1181713,0,0,1181151,.9999,.9999,.0000
2021-10-16,"80+",744862,732901,0,0,674976,.9999,.9999,.0000
2021-10-16,"Adults_18plus",10972043,10439022,0,0,12076175,.9086,.8644,.0000
2021-10-16,"Ontario_12plus",11592997,11006301,0,0,13038032,.8892,.8442,.0000
2021-10-16,"Undisclosed_or_missing",515,232,0,0,0,.0000,.0000,.0000
2021-10-17,"12-17yrs",621956,569516,0,0,961857,.6466,.5921,.0000
2021-10-17,"18-29yrs",2065935,1889562,0,0,2454802,.8416,.7697,.0000
2021-10-17,"30-39yrs",1788645,1663570,0,0,2077137,.8611,.8009,.0000
2021-10-17,"40-49yrs",1637181,1555047,0,0,1855340,.8824,.8381,.0000
2021-10-17,"50-59yrs",1780482,1714771,0,0,2019276,.8817,.8492,.0000
2021-10-17,"60-69yrs",1759403,1714138,0,0,1813493,.9702,.9452,.0000
2021-10-17,"70-79yrs",1201610,1181932,0,0,1181151,.9999,.9999,.0000
2021-10-17,"80+",744786,732886,0,0,674976,.9999,.9999,.0000
2021-10-17,"Adults_18plus",10978042,10451906,0,0,12076175,.9091,.8655,.0000
2021-10-17,"Ontario_12plus",11599998,11021422,0,0,13038032,.8897,.8453,.0000
2021-10-17,"Undisclosed_or_missing",516,233,0,0,0,.0000,.0000,.0000
2021-10-18,"12-17yrs",622463,570673,0,0,961857,.6471,.5933,.0000
2021-10-18,"18-29yrs",2066945,1892065,0,0,2454802,.8420,.7708,.0000
2021-10-18,"30-39yrs",1789511,1665327,0,0,2077137,.8615,.8017,.0000
2021-10-18,"40-49yrs",1637766,1556248,0,0,1855340,.8827,.8388,.0000
2021-10-18,"50-59yrs",1780911,1715608,0,0,2019276,.8820,.8496,.0000
2021-10-18,"60-69yrs",1759601,1714573,0,0,1813493,.9703,.9455,.0000
2021-10-18,"70-79yrs",1201610,1182015,0,0,1181151,.9999,.9999,.0000
2021-10-18,"80+",744655,732787,0,0,674976,.9999,.9999,.0000
2021-10-18,"Adults_18plus",10980999,10458623,0,0,12076175,.9093,.8661,.0000
2021-10-18,"Ontario_12plus",11603462,11029296,0,0,13038032,.8900,.8459,.0000
2021-10-18,"Undisclosed_or_missing",518,234,0,0,0,.0000,.0000,.0000
2021-10-19,"12-17yrs",623075,571972,0,0,961857,.6478,.5947,.0000
2021-10-19,"18-29yrs",2068727,1895882,0,0,2454802,.8427,.7723,.0000
2021-10-19,"30-39yrs",1791113,1668245,0,0,2077137,.8623,.8031,.0000
2021-10-19,"40-49yrs",1638821,1558148,0,0,1855340,.8833,.8398,.0000
2021-10-19,"50-59yrs",1781713,1717042,0,0,2019276,.8824,.8503,.0000
2021-10-19,"60-69yrs",1760058,1715378,0,0,1813493,.9705,.9459,.0000
2021-10-19,"70-79yrs",1201727,1182215,0,0,1181151,.9999,.9999,.0000
